	Strategy	Query	Class	Value
660	EER	q1	sci.med	3
661	EER	q1	sci.space	1
662	EER	q1	rec.sport.hockey	0
663	EER	q1	talk.politics.misc	1
664	EER	q1	talk.politics.guns	3
665	EER	q1	soc.religion.christian	0
666	EER	q1	alt.atheism	1
667	EER	q1	misc.forsale	15
668	EER	q1	comp.graphics	35
669	EER	q1	talk.religion.misc	1
670	EER	q1	comp.sys.ibm.pc.hardware	3
671	EER	q1	comp.sys.mac.hardware	1
672	EER	q1	talk.politics.mideast	1
673	EER	q1	sci.electronics	3
674	EER	q1	comp.windows.x	1
675	EER	q1	sci.crypt	1
676	EER	q1	rec.motorcycles	17
677	EER	q1	comp.os.ms-windows.misc	0
678	EER	q1	rec.sport.baseball	9
679	EER	q1	rec.autos	4
680	EER	q2	sci.med	3
681	EER	q2	sci.space	1
682	EER	q2	rec.sport.hockey	3
683	EER	q2	talk.politics.misc	0
684	EER	q2	talk.politics.guns	3
685	EER	q2	soc.religion.christian	4
686	EER	q2	alt.atheism	3
687	EER	q2	misc.forsale	12
688	EER	q2	comp.graphics	32
689	EER	q2	talk.religion.misc	4
690	EER	q2	comp.sys.ibm.pc.hardware	1
691	EER	q2	comp.sys.mac.hardware	1
692	EER	q2	talk.politics.mideast	1
693	EER	q2	sci.electronics	3
694	EER	q2	comp.windows.x	1
695	EER	q2	sci.crypt	1
696	EER	q2	rec.motorcycles	16
697	EER	q2	comp.os.ms-windows.misc	1
698	EER	q2	rec.sport.baseball	10
699	EER	q2	rec.autos	0
700	EER	q3	sci.med	0
701	EER	q3	sci.space	2
702	EER	q3	rec.sport.hockey	2
703	EER	q3	talk.politics.misc	6
704	EER	q3	talk.politics.guns	2
705	EER	q3	soc.religion.christian	6
706	EER	q3	alt.atheism	9
707	EER	q3	misc.forsale	9
708	EER	q3	comp.graphics	15
709	EER	q3	talk.religion.misc	5
710	EER	q3	comp.sys.ibm.pc.hardware	3
711	EER	q3	comp.sys.mac.hardware	2
712	EER	q3	talk.politics.mideast	4
713	EER	q3	sci.electronics	3
714	EER	q3	comp.windows.x	1
715	EER	q3	sci.crypt	4
716	EER	q3	rec.motorcycles	19
717	EER	q3	comp.os.ms-windows.misc	1
718	EER	q3	rec.sport.baseball	6
719	EER	q3	rec.autos	1
720	EER	q4	sci.med	4
721	EER	q4	sci.space	1
722	EER	q4	rec.sport.hockey	2
723	EER	q4	talk.politics.misc	3
724	EER	q4	talk.politics.guns	4
725	EER	q4	soc.religion.christian	1
726	EER	q4	alt.atheism	1
727	EER	q4	misc.forsale	13
728	EER	q4	comp.graphics	35
729	EER	q4	talk.religion.misc	4
730	EER	q4	comp.sys.ibm.pc.hardware	2
731	EER	q4	comp.sys.mac.hardware	0
732	EER	q4	talk.politics.mideast	3
733	EER	q4	sci.electronics	4
734	EER	q4	comp.windows.x	2
735	EER	q4	sci.crypt	2
736	EER	q4	rec.motorcycles	11
737	EER	q4	comp.os.ms-windows.misc	1
738	EER	q4	rec.sport.baseball	7
739	EER	q4	rec.autos	0
740	EER	q5	sci.med	4
741	EER	q5	sci.space	5
742	EER	q5	rec.sport.hockey	6
743	EER	q5	talk.politics.misc	4
744	EER	q5	talk.politics.guns	0
745	EER	q5	soc.religion.christian	2
746	EER	q5	alt.atheism	1
747	EER	q5	misc.forsale	4
748	EER	q5	comp.graphics	27
749	EER	q5	talk.religion.misc	0
750	EER	q5	comp.sys.ibm.pc.hardware	3
751	EER	q5	comp.sys.mac.hardware	3
752	EER	q5	talk.politics.mideast	1
753	EER	q5	sci.electronics	0
754	EER	q5	comp.windows.x	2
755	EER	q5	sci.crypt	3
756	EER	q5	rec.motorcycles	10
757	EER	q5	comp.os.ms-windows.misc	5
758	EER	q5	rec.sport.baseball	20
759	EER	q5	rec.autos	0
760	EER	q6	sci.med	0
761	EER	q6	sci.space	2
762	EER	q6	rec.sport.hockey	3
763	EER	q6	talk.politics.misc	1
764	EER	q6	talk.politics.guns	1
765	EER	q6	soc.religion.christian	0
766	EER	q6	alt.atheism	0
767	EER	q6	misc.forsale	12
768	EER	q6	comp.graphics	35
769	EER	q6	talk.religion.misc	1
770	EER	q6	comp.sys.ibm.pc.hardware	0
771	EER	q6	comp.sys.mac.hardware	3
772	EER	q6	talk.politics.mideast	2
773	EER	q6	sci.electronics	1
774	EER	q6	comp.windows.x	2
775	EER	q6	sci.crypt	0
776	EER	q6	rec.motorcycles	19
777	EER	q6	comp.os.ms-windows.misc	2
778	EER	q6	rec.sport.baseball	11
779	EER	q6	rec.autos	5
780	EER	q7	sci.med	0
781	EER	q7	sci.space	0
782	EER	q7	rec.sport.hockey	0
783	EER	q7	talk.politics.misc	0
784	EER	q7	talk.politics.guns	0
785	EER	q7	soc.religion.christian	0
786	EER	q7	alt.atheism	0
787	EER	q7	misc.forsale	7
788	EER	q7	comp.graphics	61
789	EER	q7	talk.religion.misc	0
790	EER	q7	comp.sys.ibm.pc.hardware	1
791	EER	q7	comp.sys.mac.hardware	2
792	EER	q7	talk.politics.mideast	0
793	EER	q7	sci.electronics	0
794	EER	q7	comp.windows.x	2
795	EER	q7	sci.crypt	2
796	EER	q7	rec.motorcycles	11
797	EER	q7	comp.os.ms-windows.misc	3
798	EER	q7	rec.sport.baseball	10
799	EER	q7	rec.autos	1
800	LAL_iter	q0	sci.med	2
801	LAL_iter	q0	sci.space	3
802	LAL_iter	q0	rec.sport.hockey	0
803	LAL_iter	q0	talk.politics.misc	1
804	LAL_iter	q0	talk.politics.guns	2
805	LAL_iter	q0	soc.religion.christian	3
806	LAL_iter	q0	alt.atheism	1
807	LAL_iter	q0	misc.forsale	6
808	LAL_iter	q0	comp.graphics	34
809	LAL_iter	q0	talk.religion.misc	0
810	LAL_iter	q0	comp.sys.ibm.pc.hardware	3
811	LAL_iter	q0	comp.sys.mac.hardware	4
812	LAL_iter	q0	talk.politics.mideast	3
813	LAL_iter	q0	sci.electronics	2
814	LAL_iter	q0	comp.windows.x	4
815	LAL_iter	q0	sci.crypt	3
816	LAL_iter	q0	rec.motorcycles	14
817	LAL_iter	q0	comp.os.ms-windows.misc	3
818	LAL_iter	q0	rec.sport.baseball	7
819	LAL_iter	q0	rec.autos	5
820	LAL_iter	q1	sci.med	1
821	LAL_iter	q1	sci.space	0
822	LAL_iter	q1	rec.sport.hockey	0
823	LAL_iter	q1	talk.politics.misc	0
824	LAL_iter	q1	talk.politics.guns	0
825	LAL_iter	q1	soc.religion.christian	0
826	LAL_iter	q1	alt.atheism	0
827	LAL_iter	q1	misc.forsale	1
828	LAL_iter	q1	comp.graphics	88
829	LAL_iter	q1	talk.religion.misc	0
830	LAL_iter	q1	comp.sys.ibm.pc.hardware	0
831	LAL_iter	q1	comp.sys.mac.hardware	0
832	LAL_iter	q1	talk.politics.mideast	0
833	LAL_iter	q1	sci.electronics	0
834	LAL_iter	q1	comp.windows.x	0
835	LAL_iter	q1	sci.crypt	1
836	LAL_iter	q1	rec.motorcycles	0
837	LAL_iter	q1	comp.os.ms-windows.misc	9
838	LAL_iter	q1	rec.sport.baseball	0
839	LAL_iter	q1	rec.autos	0
840	LAL_iter	q2	sci.med	13
841	LAL_iter	q2	sci.space	12
842	LAL_iter	q2	rec.sport.hockey	0
843	LAL_iter	q2	talk.politics.misc	0
844	LAL_iter	q2	talk.politics.guns	13
845	LAL_iter	q2	soc.religion.christian	0
846	LAL_iter	q2	alt.atheism	0
847	LAL_iter	q2	misc.forsale	0
848	LAL_iter	q2	comp.graphics	24
849	LAL_iter	q2	talk.religion.misc	0
850	LAL_iter	q2	comp.sys.ibm.pc.hardware	13
851	LAL_iter	q2	comp.sys.mac.hardware	0
852	LAL_iter	q2	talk.politics.mideast	0
853	LAL_iter	q2	sci.electronics	1
854	LAL_iter	q2	comp.windows.x	0
855	LAL_iter	q2	sci.crypt	1
856	LAL_iter	q2	rec.motorcycles	23
857	LAL_iter	q2	comp.os.ms-windows.misc	0
858	LAL_iter	q2	rec.sport.baseball	0
859	LAL_iter	q2	rec.autos	0
860	LAL_iter	q3	sci.med	0
861	LAL_iter	q3	sci.space	0
862	LAL_iter	q3	rec.sport.hockey	0
863	LAL_iter	q3	talk.politics.misc	1
864	LAL_iter	q3	talk.politics.guns	0
865	LAL_iter	q3	soc.religion.christian	1
866	LAL_iter	q3	alt.atheism	1
867	LAL_iter	q3	misc.forsale	0
868	LAL_iter	q3	comp.graphics	25
869	LAL_iter	q3	talk.religion.misc	10
870	LAL_iter	q3	comp.sys.ibm.pc.hardware	0
871	LAL_iter	q3	comp.sys.mac.hardware	0
872	LAL_iter	q3	talk.politics.mideast	1
873	LAL_iter	q3	sci.electronics	0
874	LAL_iter	q3	comp.windows.x	1
875	LAL_iter	q3	sci.crypt	2
876	LAL_iter	q3	rec.motorcycles	54
877	LAL_iter	q3	comp.os.ms-windows.misc	4
878	LAL_iter	q3	rec.sport.baseball	0
879	LAL_iter	q3	rec.autos	0
880	LAL_iter	q4	sci.med	0
881	LAL_iter	q4	sci.space	0
882	LAL_iter	q4	rec.sport.hockey	1
883	LAL_iter	q4	talk.politics.misc	0
884	LAL_iter	q4	talk.politics.guns	0
885	LAL_iter	q4	soc.religion.christian	0
886	LAL_iter	q4	alt.atheism	1
887	LAL_iter	q4	misc.forsale	40
888	LAL_iter	q4	comp.graphics	26
889	LAL_iter	q4	talk.religion.misc	5
890	LAL_iter	q4	comp.sys.ibm.pc.hardware	0
891	LAL_iter	q4	comp.sys.mac.hardware	0
892	LAL_iter	q4	talk.politics.mideast	0
893	LAL_iter	q4	sci.electronics	0
894	LAL_iter	q4	comp.windows.x	0
895	LAL_iter	q4	sci.crypt	1
896	LAL_iter	q4	rec.motorcycles	26
897	LAL_iter	q4	comp.os.ms-windows.misc	0
898	LAL_iter	q4	rec.sport.baseball	0
899	LAL_iter	q4	rec.autos	0
900	LAL_iter	q5	sci.med	0
901	LAL_iter	q5	sci.space	0
902	LAL_iter	q5	rec.sport.hockey	0
903	LAL_iter	q5	talk.politics.misc	2
904	LAL_iter	q5	talk.politics.guns	0
905	LAL_iter	q5	soc.religion.christian	0
906	LAL_iter	q5	alt.atheism	13
907	LAL_iter	q5	misc.forsale	31
908	LAL_iter	q5	comp.graphics	40
909	LAL_iter	q5	talk.religion.misc	0
910	LAL_iter	q5	comp.sys.ibm.pc.hardware	0
911	LAL_iter	q5	comp.sys.mac.hardware	7
912	LAL_iter	q5	talk.politics.mideast	0
913	LAL_iter	q5	sci.electronics	3
914	LAL_iter	q5	comp.windows.x	0
915	LAL_iter	q5	sci.crypt	1
916	LAL_iter	q5	rec.motorcycles	0
917	LAL_iter	q5	comp.os.ms-windows.misc	0
918	LAL_iter	q5	rec.sport.baseball	2
919	LAL_iter	q5	rec.autos	1
920	LAL_iter	q6	sci.med	0
921	LAL_iter	q6	sci.space	0
922	LAL_iter	q6	rec.sport.hockey	15
923	LAL_iter	q6	talk.politics.misc	2
924	LAL_iter	q6	talk.politics.guns	0
925	LAL_iter	q6	soc.religion.christian	4
926	LAL_iter	q6	alt.atheism	0
927	LAL_iter	q6	misc.forsale	0
928	LAL_iter	q6	comp.graphics	27
929	LAL_iter	q6	talk.religion.misc	0
930	LAL_iter	q6	comp.sys.ibm.pc.hardware	0
931	LAL_iter	q6	comp.sys.mac.hardware	5
932	LAL_iter	q6	talk.politics.mideast	2
933	LAL_iter	q6	sci.electronics	10
934	LAL_iter	q6	comp.windows.x	10
935	LAL_iter	q6	sci.crypt	2
936	LAL_iter	q6	rec.motorcycles	0
937	LAL_iter	q6	comp.os.ms-windows.misc	0
938	LAL_iter	q6	rec.sport.baseball	14
939	LAL_iter	q6	rec.autos	9
940	LAL_iter	q7	sci.med	0
941	LAL_iter	q7	sci.space	0
942	LAL_iter	q7	rec.sport.hockey	0
943	LAL_iter	q7	talk.politics.misc	10
944	LAL_iter	q7	talk.politics.guns	0
945	LAL_iter	q7	soc.religion.christian	8
946	LAL_iter	q7	alt.atheism	0
947	LAL_iter	q7	misc.forsale	0
948	LAL_iter	q7	comp.graphics	10
949	LAL_iter	q7	talk.religion.misc	0
950	LAL_iter	q7	comp.sys.ibm.pc.hardware	0
951	LAL_iter	q7	comp.sys.mac.hardware	0
952	LAL_iter	q7	talk.politics.mideast	9
953	LAL_iter	q7	sci.electronics	0
954	LAL_iter	q7	comp.windows.x	0
955	LAL_iter	q7	sci.crypt	5
956	LAL_iter	q7	rec.motorcycles	0
957	LAL_iter	q7	comp.os.ms-windows.misc	0
958	LAL_iter	q7	rec.sport.baseball	57
959	LAL_iter	q7	rec.autos	1
960	LAL_indep	q0	sci.med	2
961	LAL_indep	q0	sci.space	3
962	LAL_indep	q0	rec.sport.hockey	0
963	LAL_indep	q0	talk.politics.misc	1
964	LAL_indep	q0	talk.politics.guns	2
965	LAL_indep	q0	soc.religion.christian	3
966	LAL_indep	q0	alt.atheism	1
967	LAL_indep	q0	misc.forsale	6
968	LAL_indep	q0	comp.graphics	34
969	LAL_indep	q0	talk.religion.misc	0
970	LAL_indep	q0	comp.sys.ibm.pc.hardware	3
971	LAL_indep	q0	comp.sys.mac.hardware	4
972	LAL_indep	q0	talk.politics.mideast	3
973	LAL_indep	q0	sci.electronics	2
974	LAL_indep	q0	comp.windows.x	4
975	LAL_indep	q0	sci.crypt	3
976	LAL_indep	q0	rec.motorcycles	14
977	LAL_indep	q0	comp.os.ms-windows.misc	3
978	LAL_indep	q0	rec.sport.baseball	7
979	LAL_indep	q0	rec.autos	5
980	LAL_indep	q1	sci.med	6
981	LAL_indep	q1	sci.space	1
982	LAL_indep	q1	rec.sport.hockey	2
983	LAL_indep	q1	talk.politics.misc	3
984	LAL_indep	q1	talk.politics.guns	3
985	LAL_indep	q1	soc.religion.christian	0
986	LAL_indep	q1	alt.atheism	4
987	LAL_indep	q1	misc.forsale	7
988	LAL_indep	q1	comp.graphics	36
989	LAL_indep	q1	talk.religion.misc	2
990	LAL_indep	q1	comp.sys.ibm.pc.hardware	5
991	LAL_indep	q1	comp.sys.mac.hardware	2
992	LAL_indep	q1	talk.politics.mideast	1
993	LAL_indep	q1	sci.electronics	1
994	LAL_indep	q1	comp.windows.x	0
995	LAL_indep	q1	sci.crypt	3
996	LAL_indep	q1	rec.motorcycles	8
997	LAL_indep	q1	comp.os.ms-windows.misc	4
998	LAL_indep	q1	rec.sport.baseball	11
999	LAL_indep	q1	rec.autos	1
1000	LAL_indep	q2	sci.med	1
1001	LAL_indep	q2	sci.space	0
1002	LAL_indep	q2	rec.sport.hockey	4
1003	LAL_indep	q2	talk.politics.misc	1
1004	LAL_indep	q2	talk.politics.guns	2
1005	LAL_indep	q2	soc.religion.christian	2
1006	LAL_indep	q2	alt.atheism	8
1007	LAL_indep	q2	misc.forsale	26
1008	LAL_indep	q2	comp.graphics	17
1009	LAL_indep	q2	talk.religion.misc	5
1010	LAL_indep	q2	comp.sys.ibm.pc.hardware	0
1011	LAL_indep	q2	comp.sys.mac.hardware	0
1012	LAL_indep	q2	talk.politics.mideast	2
1013	LAL_indep	q2	sci.electronics	5
1014	LAL_indep	q2	comp.windows.x	1
1015	LAL_indep	q2	sci.crypt	1
1016	LAL_indep	q2	rec.motorcycles	20
1017	LAL_indep	q2	comp.os.ms-windows.misc	0
1018	LAL_indep	q2	rec.sport.baseball	3
1019	LAL_indep	q2	rec.autos	2
1020	LAL_indep	q3	sci.med	3
1021	LAL_indep	q3	sci.space	3
1022	LAL_indep	q3	rec.sport.hockey	3
1023	LAL_indep	q3	talk.politics.misc	0
1024	LAL_indep	q3	talk.politics.guns	2
1025	LAL_indep	q3	soc.religion.christian	6
1026	LAL_indep	q3	alt.atheism	2
1027	LAL_indep	q3	misc.forsale	10
1028	LAL_indep	q3	comp.graphics	24
1029	LAL_indep	q3	talk.religion.misc	4
1030	LAL_indep	q3	comp.sys.ibm.pc.hardware	1
1031	LAL_indep	q3	comp.sys.mac.hardware	2
1032	LAL_indep	q3	talk.politics.mideast	3
1033	LAL_indep	q3	sci.electronics	1
1034	LAL_indep	q3	comp.windows.x	2
1035	LAL_indep	q3	sci.crypt	5
1036	LAL_indep	q3	rec.motorcycles	17
1037	LAL_indep	q3	comp.os.ms-windows.misc	1
1038	LAL_indep	q3	rec.sport.baseball	11
1039	LAL_indep	q3	rec.autos	0
1040	LAL_indep	q4	sci.med	0
1041	LAL_indep	q4	sci.space	2
1042	LAL_indep	q4	rec.sport.hockey	5
1043	LAL_indep	q4	talk.politics.misc	5
1044	LAL_indep	q4	talk.politics.guns	0
1045	LAL_indep	q4	soc.religion.christian	3
1046	LAL_indep	q4	alt.atheism	0
1047	LAL_indep	q4	misc.forsale	3
1048	LAL_indep	q4	comp.graphics	49
1049	LAL_indep	q4	talk.religion.misc	2
1050	LAL_indep	q4	comp.sys.ibm.pc.hardware	1
1051	LAL_indep	q4	comp.sys.mac.hardware	1
1052	LAL_indep	q4	talk.politics.mideast	2
1053	LAL_indep	q4	sci.electronics	2
1054	LAL_indep	q4	comp.windows.x	2
1055	LAL_indep	q4	sci.crypt	1
1056	LAL_indep	q4	rec.motorcycles	10
1057	LAL_indep	q4	comp.os.ms-windows.misc	0
1058	LAL_indep	q4	rec.sport.baseball	12
1059	LAL_indep	q4	rec.autos	0
1060	LAL_indep	q5	sci.med	1
1061	LAL_indep	q5	sci.space	3
1062	LAL_indep	q5	rec.sport.hockey	1
1063	LAL_indep	q5	talk.politics.misc	3
1064	LAL_indep	q5	talk.politics.guns	3
1065	LAL_indep	q5	soc.religion.christian	1
1066	LAL_indep	q5	alt.atheism	0
1067	LAL_indep	q5	misc.forsale	7
1068	LAL_indep	q5	comp.graphics	50
1069	LAL_indep	q5	talk.religion.misc	2
1070	LAL_indep	q5	comp.sys.ibm.pc.hardware	1
1071	LAL_indep	q5	comp.sys.mac.hardware	3
1072	LAL_indep	q5	talk.politics.mideast	2
1073	LAL_indep	q5	sci.electronics	1
1074	LAL_indep	q5	comp.windows.x	0
1075	LAL_indep	q5	sci.crypt	1
1076	LAL_indep	q5	rec.motorcycles	10
1077	LAL_indep	q5	comp.os.ms-windows.misc	0
1078	LAL_indep	q5	rec.sport.baseball	3
1079	LAL_indep	q5	rec.autos	8
1080	LAL_indep	q6	sci.med	3
1081	LAL_indep	q6	sci.space	3
1082	LAL_indep	q6	rec.sport.hockey	0
1083	LAL_indep	q6	talk.politics.misc	1
1084	LAL_indep	q6	talk.politics.guns	3
1085	LAL_indep	q6	soc.religion.christian	0
1086	LAL_indep	q6	alt.atheism	0
1087	LAL_indep	q6	misc.forsale	3
1088	LAL_indep	q6	comp.graphics	58
1089	LAL_indep	q6	talk.religion.misc	0
1090	LAL_indep	q6	comp.sys.ibm.pc.hardware	5
1091	LAL_indep	q6	comp.sys.mac.hardware	3
1092	LAL_indep	q6	talk.politics.mideast	2
1093	LAL_indep	q6	sci.electronics	1
1094	LAL_indep	q6	comp.windows.x	0
1095	LAL_indep	q6	sci.crypt	0
1096	LAL_indep	q6	rec.motorcycles	7
1097	LAL_indep	q6	comp.os.ms-windows.misc	8
1098	LAL_indep	q6	rec.sport.baseball	3
1099	LAL_indep	q6	rec.autos	0
1100	LAL_indep	q7	sci.med	0
1101	LAL_indep	q7	sci.space	0
1102	LAL_indep	q7	rec.sport.hockey	1
1103	LAL_indep	q7	talk.politics.misc	2
1104	LAL_indep	q7	talk.politics.guns	0
1105	LAL_indep	q7	soc.religion.christian	1
1106	LAL_indep	q7	alt.atheism	1
1107	LAL_indep	q7	misc.forsale	16
1108	LAL_indep	q7	comp.graphics	6
1109	LAL_indep	q7	talk.religion.misc	0
1110	LAL_indep	q7	comp.sys.ibm.pc.hardware	0
1111	LAL_indep	q7	comp.sys.mac.hardware	1
1112	LAL_indep	q7	talk.politics.mideast	0
1113	LAL_indep	q7	sci.electronics	3
1114	LAL_indep	q7	comp.windows.x	6
1115	LAL_indep	q7	sci.crypt	2
1116	LAL_indep	q7	rec.motorcycles	31
1117	LAL_indep	q7	comp.os.ms-windows.misc	0
1118	LAL_indep	q7	rec.sport.baseball	30
1119	LAL_indep	q7	rec.autos	0
